course_id,stats_i_answers,stats_net_time,stats_posts,stats_questions,stats_response_time,stats_s_answers,top_user_0_answers,top_user_0_asks,top_user_0_days,top_user_0_posts,top_user_0_user_id,top_user_0_views,top_user_1_answers,top_user_1_asks,top_user_1_days,top_user_1_posts,top_user_1_user_id,top_user_1_views,top_user_2_answers,top_user_2_asks,top_user_2_days,top_user_2_posts,top_user_2_user_id,top_user_2_views
jcjfs3aiqtv7pf,32.0,0,220,83,3444.0,8,0.0,7.0,61.0,24.0,j7l0bgcic5024w,72.0,2.0,14.0,106.0,24.0,j1dqhut4m8n39m,58.0,3.0,4.0,47.0,18.0,j6scln5b61f7lw,73.0
jcjfvjo8qi12y0,74.0,0,1134,419,1676.0,19,0.0,8.0,91.0,42.0,jc6k6woj2xd1ou,100.0,2.0,14.0,91.0,36.0,j31nq5umHsX,86.0,2.0,6.0,106.0,33.0,jc6k6wuutge1ox,91.0
jcjhfy4qhqyx6,,0,8,6,,0,,,,,,,,,,,,,,,,,,
jcjhirz1r9fob,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjhn9flleb7mq,,0,11,9,,2,,,,,,,,,,,,,,,,,,
jcjhrs2akzj3qn,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcji6gyi70j6er,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jcjj3jscwpp6fd,144.0,0,527,200,6352.0,56,23.0,6.0,91.0,34.0,hzb1tbgm1j11jc,153.0,0.0,21.0,92.0,29.0,ixxobnwlg5h140,100.0,5.0,17.0,79.0,24.0,h2j9xx35gy672h,170.0
jcjj5r29sn04e9,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcjj8qdcyaz3hc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjjpqsgu1i1z1,,0,10,9,,1,,,,,,,,,,,,,,,,,,
jcjkaqsld7264y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjkh1hbh4x93,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcjldgvaaa42vb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjnzaptgvw416,77.0,0,189,85,13759.0,1,0.0,11.0,76.0,16.0,j4kh1yfiwc6ns,42.0,0.0,13.0,91.0,15.0,j4kh203hpxl6p1,43.0,0.0,5.0,47.0,9.0,ipzpht571kq6m,32.0
jcjo6kx0s6c57e,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jcjoefqw5r14eu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjokci0sy04g9,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcjpdxeos5men,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjq13fuw5l6ty,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjq6f1wsa4211,115.0,0,381,138,10379.0,33,1.0,20.0,102.0,27.0,ipbrvt8ydt84jl,102.0,5.0,2.0,102.0,18.0,iayot1d4mlrpy,103.0,6.0,8.0,103.0,17.0,hw8wu4vo6dg5gf,107.0
jcjqhw35svp2vi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjqjpbndt455,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcjqkp6nvwi4tf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjsestfguj41f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjv3ivhi0n53d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjv76xntrt42t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjw5lgqiym5x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjwclepn884be,22.0,0,434,289,21524.0,11,0.0,6.0,52.0,22.0,j97rph78vM8,100.0,4.0,7.0,20.0,19.0,j98zmj5tjmv,127.0,0.0,0.0,8.0,17.0,jcpvbcfcgE6X,58.0
jcjwrkjlln81v4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjwt8bkm57n8,148.0,0,596,152,1380.0,23,4.0,23.0,104.0,63.0,j6h0augqmjs48k,95.0,0.0,7.0,63.0,41.0,j6h0aq3e32444s,81.0,1.0,20.0,105.0,40.0,ioa6ut1e3ov1an,88.0
jcjxc5mauhh60k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjxfon7hx16w,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcjzdhzo5822s4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jck04xsqhz3s0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jck0xih2zj56sg,81.0,0,425,107,1522.0,17,7.0,12.0,88.0,59.0,j6p5qzuonax72n,57.0,4.0,19.0,107.0,45.0,j1dqhxztvc3d4,68.0,1.0,7.0,91.0,26.0,j6p5e8903hj4vf,50.0
jck0z6aokx8789,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jck2ezt9ou077g,1.0,0,13,9,,1,,,,,,,,,,,,,,,,,,
jck4hrgo5597bo,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jck5oaimz2mkq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jck655y0ok97me,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jck8iwmc66e13f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcknhn2bgar3ra,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jcknom3crf4148,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcknvviopa555p,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcknx0ohawe5tf,6.0,0,17,11,,0,,,,,,,,,,,,,,,,,,
jckofnaro3i29p,,0,147,31,,0,0.0,2.0,49.0,16.0,i4vkf3hkdqp5c3,27.0,0.0,0.0,83.0,14.0,ie1m789swih63f,26.0,0.0,0.0,22.0,14.0,jckpfwj6pqu27y,18.0
jckok5dl9kr5c9,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jckp289zy3o1wa,,0,9,6,,1,,,,,,,,,,,,,,,,,,
jckptfrfswn7m7,186.0,0,987,238,2675.0,91,34.0,9.0,101.0,77.0,hq5yd81eo976q8,196.0,11.0,32.0,76.0,66.0,j6vd0yjhgyy,145.0,1.0,19.0,106.0,49.0,j6wmal9cgvd4js,144.0
jckqfte1aqq67d,1.0,0,19,16,,0,,,,,,,,,,,,,,,,,,
jckqs5eoxdd7c7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jckr2j8123n6xv,23.0,0,89,43,5770.0,4,1.0,4.0,85.0,7.0,ipbrvjh94ez48l,19.0,0.0,5.0,77.0,5.0,ipbrvredx1r4hg,30.0,0.0,2.0,52.0,5.0,ipbrvvbm1hd4lz,16.0
jckry63nsndoy,67.0,0,228,93,7207.0,7,6.0,15.0,106.0,38.0,idgkk8tzt2y3it,73.0,0.0,17.0,76.0,20.0,j2zu6ax5f173fi,40.0,0.0,9.0,106.0,12.0,idgkkbkejll3nr,70.0
jcksoa7ljhv130,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcksywr6kc15b2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcku58xnw2k2ow,20.0,0,63,30,3778.0,2,,,,,,,,,,,,,,,,,,
jcku5elsevd5j0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jckusanelsj9c,,0,9,7,,1,,,,,,,,,,,,,,,,,,
jckutrpjok26tt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jckx561ipjq7na,53.0,0,240,78,11728.0,11,4.0,13.0,97.0,29.0,j6wjfi429sb1to,70.0,1.0,4.0,96.0,10.0,j6wcrx0nfaf6l7,51.0,0.0,7.0,99.0,10.0,j6wjffek1gq1ra,70.0
jckxd69tu2w60p,,0,8,8,,0,,,,,,,,,,,,,,,,,,
jckyr0v3jf4lz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jckyri1gqte332,301.0,0,2529,460,3764.0,167,15.0,29.0,107.0,117.0,j6wqsda7i5e2uw,403.0,4.0,26.0,79.0,78.0,j6p5ed7jsb44y9,377.0,3.0,33.0,90.0,70.0,ir81t5xl9qj2rq,315.0
jckzozreq7l1es,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl0ucf739v5f5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl0zfp1l022r9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl0zx54fad33m,8.0,0,40,24,2510.0,3,,,,,,,,,,,,,,,,,,
jcl1hvhpmpd1n,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl1rbhcs8p6jh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl2fzyfwxs1ea,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl35z83yzi3v7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl362imcih44b,433.0,0,1887,465,2023.0,114,11.0,29.0,100.0,108.0,iayosqs1pjggl,242.0,57.0,3.0,93.0,80.0,hw8wu26ozp45a4,357.0,11.0,17.0,88.0,66.0,hw8wu4u2v6z5g9,276.0
jcl3fbwwsle67f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl3mnycpvznq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl7gnlocyhgo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl7m7en4zo47v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl8kac5yvq3yz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl8mozi3431up,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcl8p81n1ts7cd,19.0,0,142,59,5263.0,17,5.0,3.0,94.0,18.0,j4kh2xar2b07ca,46.0,2.0,6.0,95.0,14.0,iprn5uuf21k1mz,51.0,2.0,5.0,73.0,11.0,isbx57fn7oxdi,53.0
jcl8vdnrxav5n8,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcla13r8g4hw,,0,9,7,,1,,,,,,,,,,,,,,,,,,
jclaxqjvbur4c6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcldzsyioq01ld,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jclet2b3p4afw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jclfpgzrjau51a,,0,10,7,,3,,,,,,,,,,,,,,,,,,
jclfx9egrkn6tb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jclho3hjhd9w8,,0,11,8,,3,,,,,,,,,,,,,,,,,,
jcli54eya03se,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jclj1y60p6m3lj,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jclyepvbh2e1fu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jclyjjbg5na37s,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcm1k0d6pd570,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcm2hnqnwdbq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcm6ardzb1g4se,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcm8l8z3obg4p3,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcm8xogwd9k26j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcm9f3gd1347aa,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmah1heyh7cy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmanlzvrfl6z9,,0,20,12,,1,,,,,,,,,,,,,,,,,,
jcmb84kjkaf35v,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcmbd0cg9j03ob,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmc3gsmgs93br,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmdfltoje411g,24.0,0,121,39,824.0,4,0.0,11.0,90.0,15.0,ie1u3f3cbrk23q,26.0,2.0,6.0,107.0,11.0,iprn4rmtxofk9,28.0,0.0,3.0,79.0,6.0,hkud5by0x1c62r,29.0
jcmdtzivx60255,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmeowimmv47hp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmjb1d9v9x5w5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmme3ypa3d6zf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmni06r6f62e4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcmp30b5p2f46j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcngkxw9pahxm,583.0,0,1789,593,684.0,42,1.0,33.0,88.0,49.0,j4kh25en4586sv,239.0,2.0,19.0,36.0,44.0,ie1u41ywxwq2ic,189.0,0.0,23.0,42.0,42.0,iprn4yrje8frk,170.0
jcnik43vyiw3a6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcnnf89ajkj9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcns5tfjxw567y,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcnurepyph71us,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jco0wfxaonm7b5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jco625g6qvcef,2.0,0,49,28,,1,,,,,,,,,,,,,,,,,,
jcocpqg2ie034f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcog2lsz1vo5cd,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcozxp0r8km55k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcp2zp7f9lm1ww,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcp36ykonwx16s,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcp3uoptog01uc,27.0,0,124,41,717.0,2,1.0,15.0,23.0,33.0,is9rkangmbm29b,22.0,0.0,5.0,12.0,10.0,iy0i5gagbnw23v,19.0,0.0,2.0,61.0,7.0,iayosvtnwdkv,13.0
jcp45kq1keb5ov,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcp6gwkq642xm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcp7pvheds539l,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcp9acp7vxv15v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpah6un4i65me,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpamqkqxlkw1,72.0,0,294,105,2272.0,26,13.0,4.0,100.0,24.0,h66hq0e85qg1xz,79.0,3.0,9.0,70.0,21.0,j2yko1vvENL,84.0,2.0,11.0,85.0,18.0,ioa6urh0ta193,82.0
jcpatcjce80347,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpavuair1j4y6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcphoenz3z23rh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpjd7ovx2n4vc,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpoc7r8y645pr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpp7g3twof2cg,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcpr7fzixmy6mf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcprjrahecdlt,,0,8,8,,0,,,,,,,,,,,,,,,,,,
jcps3315i5a1f0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpsukrxixcpu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcpucuk543s660,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqbbap6zme41q,,0,18,18,,0,,,,,,,,,,,,,,,,,,
jcqciinly4k7fi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqcs74052f188,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqdnu85q7z4zk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqeer9yaas6qz,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqh8ocloti76o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqhzqm3oul5ue,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqjyzhvs1e7l5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqkkuv39zryu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqmiurfm6wka,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqn5re1vmq3xo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqo3p91fmx5dm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqq5v9xus5ci,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqqc9mnts73ii,,0,5,5,,0,,,,,,,,,,,,,,,,,,
j84mf0plosw3e0,25.0,0,182,61,2972.0,8,3.0,7.0,119.0,14.0,irf91qgmdry624,58.0,0.0,4.0,68.0,13.0,irf9dgznd566aq,47.0,1.0,5.0,27.0,12.0,isgz41coceq47g,52.0
jcqtm2s8xz313o,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcqwqygihed6g9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcqzqnb1pzq3iy,1.0,0,9,7,,0,,,,,,,,,,,,,,,,,,
jcr1mh0l7f35if,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcr2tjz97h12d4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcr3zm5hmwn51i,30.0,0,119,58,4837.0,9,2.0,3.0,60.0,8.0,hkxe0t17os93dq,38.0,0.0,5.0,90.0,7.0,isg1unbjpxlj1,42.0,1.0,5.0,63.0,6.0,ixxob2ibu4hp8,42.0
jcr7bl3xw6t3o2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcrnzdw1ts37bd,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcrpgxwwnmc62a,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcrs1o1kw8a6e2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcrt95a3rpw2a5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcrtyvv8kyq5rk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcruufg6dcb205,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcrxruinlsw4je,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcs0lyjdgpy4fs,43.0,0,183,72,1057.0,2,0.0,21.0,55.0,43.0,je5v450gbk47no,59.0,2.0,3.0,44.0,9.0,je5v45jlntm7o0,43.0,0.0,1.0,30.0,6.0,je5v45rjifi7o8,42.0
jcs152cbkkrjy,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcs6r7lrdyh2qg,2.0,0,25,14,,3,,,,,,,,,,,,,,,,,,
jcs6us4weza1a7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcs7vh80yqbp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcsa3jjkhl564p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcsa9ey8il22s6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcshzg52xv618q,1.0,0,9,7,,0,,,,,,,,,,,,,,,,,,
jcsj0yj2quh7i5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcsniqr7pg71ax,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jct0fk88roc362,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jct7e8t65ck79v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctbpqd13ng7f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctc4pfhp0tb5,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jcte0fyngbz1qm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctfrmxxdot3v3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctmgnt2g512av,3.0,0,569,305,305.0,3,1.0,0.0,81.0,63.0,iy1rheweye37ly,280.0,0.0,5.0,72.0,31.0,j6h0arzbdw246i,300.0,0.0,1.0,60.0,20.0,iy0vlzmelcosk,299.0
jcto8jr1e0b273,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctoeh579w8c6,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctytrqwyhq1x7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jctz805pke94q9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcunge2bgqg3x4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcupmtf8q02560,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcuxslk1q2f55d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jesgbu9qpz93oz,1.0,0,11,9,,0,,,,,,,,,,,,,,,,,,
jcuz6uik7fg2h0,,0,11,9,,2,,,,,,,,,,,,,,,,,,
jcv20smfiwg4mf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcv2fo4erud15k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcv6squj1b117x,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcv7g7nuw3hbb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcvbdfahu6i59j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcvbqc6hc8y68d,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcvjo3ipy0875o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcw4p2z7n60sv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcx2ijdbl8w6j,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcxev7df2yn4qr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcxrvx7z89kq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcxsgpxgdge4f5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcxu10uel866cl,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcyastavnwo482,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jcz7oosd7a81ya,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jczohkdryqb5yh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jczte0tgksu6ad,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd0di1up63g3zs,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd0ioc7fmi76bb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd0j4p8bszq5bv,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd0v4x5x22sy4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd10krh22w720u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd119vowne93wf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd1rlgi6grd5yr,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jd25y88sm8mzm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd28cco6ote19f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd2noll8xka19,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd34cax52xf6eb,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd3cpxw8qo84lr,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd3f5cjsyg93ff,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd3h3d5r3iu4p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd3zjc7cl9w4fz,1.0,0,207,20,171974.0,13,,,,,,,,,,,,,,,,,,
jd4luem0uak3y5,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd4ynqa65hw1wk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd5368lrvqq3nx,24.0,0,143,53,13859.0,14,7.0,16.0,81.0,33.0,isgbqrp4l0i5j6,45.0,3.0,6.0,87.0,11.0,j6wjfi429sb1to,43.0,2.0,5.0,60.0,11.0,j6p5nvno7su5jn,33.0
jd540tgxvm03de,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd5gayw0lud7nk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd5ils1asif38h,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd640bjfbn13dt,,0,17,7,,2,,,,,,,,,,,,,,,,,,
jd64h09d42j6g9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd6gggtsjyf7o0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd7slfzpit11zx,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd7uct8nep44i,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd828n68kdq6yo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd82yixj17p3zp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd8ocu6naib5mo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd8wyj7ysd265o,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd974wxophw73u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd9byukbdre5gu,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd9ecwc1g70158,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd9o1stkp5fd0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jd9xhporrg93nt,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jda4f83259o75m,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdadp6cbvzq3bq,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jgp7jh3g7c83a1,,0,4,4,,0,,,,,,,,,,,,,,,,,,
jdai79nsggf5v9,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdaidmohxkp46t,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdapvrd4re1l4,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdawbbvhta62gk,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdawvwwlkjwyf,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jdb15flqrwh469,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdb6hlxr8av544,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdbn1adhu326k,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdbza5ea2wm36p,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdc2pdk3fco7j2,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdc3m8p7if02mm,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdci1qon51y5lh,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdd7h9y07op3ss,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jddi2apbedc3le,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jddkokymj8c1pi,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jde0o8lgkjp18f,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdep4747c5d7jg,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdf5afocluxm1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdfblpr8ufr6w3,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdffg0om5vsc7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdffipbfgqs3q8,,0,6,6,,0,,,,,,,,,,,,,,,,,,
jdg4z0foipn1dp,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdgbz9s64flny,,0,7,7,,0,,,,,,,,,,,,,,,,,,
jdgkcnrmtcz1v,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdgl3c9d45l20e,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdgu3pdi3ea57u,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdhn8nov12u6pf,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdhz1mrl7fb3w0,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdj68eb74lw28i,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdjhye6fak278g,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdjwfcts1vr3y7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdlyk1z79qa2y1,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdmhftdlck0tw,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdmjxas92mt7eo,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdn58uml50d6h7,,0,5,5,,0,,,,,,,,,,,,,,,,,,
jdn93lz8mouju,,0,5,5,,0,,,,,,,,,,,,,,,,,,
